-1.569077349253847721e-14 -1.547512862957402983e-14 -1.355135238224464293e-14 -8.228496132205742854e-15 -3.861019761671531391e-15 -4.032168726982873313e-15 -6.094017945984849399e-15 -6.396760254756465414e-15 -5.116553150176234790e-15 -2.767371343987244983e-15 8.026837507782274295e-16 5.219437885872150272e-15 3.896520768640715911e-12 6.366105465604755896e-09 8.069814586194565145e-07 1.051358802214509460e-05 1.917358492703339148e-05 6.845672663579466244e-06 6.869426167482872714e-07 2.848261398957774304e-08 1.302950330961394343e-09 1.139306415876006895e-08 9.067187459188552623e-08 3.475029762556314239e-07 7.344380479612500068e-07 9.332684593466034073e-07 7.344380480722723092e-07 3.475029760613423946e-07 9.067187453637437500e-08 1.139306421427122018e-08 1.302950469739272421e-09 2.848261404508889427e-08 6.869426168731873616e-07 6.845672663600282926e-06 1.917358492725673713e-05 1.051358802231065228e-05 8.069814586330563696e-07 6.366105503880250760e-09 3.896552926646896066e-12 5.437115230396726389e-15 9.729077303039941377e-16 -2.614577452393460038e-15 -5.038128616364668562e-15 -6.559172452201111250e-15 -6.105300774332801056e-15 -3.929394433423747569e-15 -3.595524225845312311e-15 -8.092524601453615021e-15 -1.359710309916574906e-14 -1.578607785384137309e-14
-1.876302259009681894e-14 -1.821094385034445863e-14 -1.588414074900799011e-14 -1.027730058618877618e-14 -5.170262435721119131e-15 -4.337174411697873436e-15 -5.860870110097351843e-15 -5.995751245834771255e-15 -4.091449612779708307e-15 -1.199615193047361033e-15 1.825458364018729002e-15 5.745934789142663398e-15 6.268421471222833723e-12 1.232992606318229665e-08 1.884539028225946284e-06 2.962978715635944610e-05 6.515840941786815374e-05 2.797102337405085737e-05 3.355733250179349092e-06 1.648041722812632059e-07 4.934873898410074844e-09 1.597855459056773952e-10 2.085747963231909807e-10 7.918490030345282094e-10 1.687277206841031330e-09 2.150182559779167946e-09 1.687277290107758176e-09 7.918488365010745156e-10 2.085745742785860557e-10 1.597855181501017796e-10 4.934874120454679769e-09 1.648041720869741766e-07 3.355733250220982455e-06 2.797102337403351013e-05 6.515840941805463651e-05 2.962978715653453120e-05 1.884539028258672884e-06 1.232992616403099557e-08 6.268478675504248580e-12 5.995086810227207659e-15 2.004198518733351265e-15 -1.080058707712703996e-15 -4.027864752153181514e-15 -6.171676484666228983e-15 -5.877871914900943376e-15 -4.199462280569789686e-15 -4.915402394308152935e-15 -1.017226266004256897e-14 -1.596011326844504385e-14 -1.853786009114050456e-14
-2.116387221876714144e-14 -2.017888240206560210e-14 -1.740144592748469839e-14 -1.187963740488336570e-14 -6.453902795601155103e-15 -4.560223389805016418e-15 -5.231429511454239026e-15 -5.055618938923787923e-15 -2.685245996913372986e-15 5.236033819683221966e-16 2.926011989619470093e-15 6.147051525841287898e-15 5.347685830253189628e-12 1.339919021677806914e-08 2.602713043167455096e-06 5.179920320280050278e-05 1.433788488748267628e-04 7.687781314844391312e-05 1.140107637749576686e-05 6.827103854745164568e-07 2.448312708125399695e-08 7.832858806011699926e-10 3.286104721667015838e-11 2.559424894243989002e-12 4.912736883966317691e-13 2.791100683907643543e-13 4.914679774259411715e-13 2.559091827336601455e-12 3.286096394994331149e-11 7.832859638678968395e-10 2.448312710900957256e-08 6.827103854467608812e-07 1.140107637770393367e-05 7.687781314842309643e-05 1.433788488749772501e-04 5.179920320297744457e-05 2.602713043224819132e-06 1.339919037860894811e-08 5.347767324764226881e-12 6.416060318135253037e-15 3.104493626592650039e-15 6.127021588624174934e-16 -2.633029602593416695e-15 -5.236548053777344303e-15 -5.256089748194948815e-15 -4.390437704884411391e-15 -6.209618900629881290e-15 -1.180876188023877979e-14 -1.750512177018710403e-14 -2.051286329510803489e-14
-2.260634495261179967e-14 -2.118892479022886305e-14 -1.801043943322739262e-14 -1.289114348398286881e-14 -7.545996105530242975e-15 -4.668033374530149346e-15 -4.274916699078475031e-15 -3.644527621282568432e-15 -9.872196078999017629e-16 2.265822518667860594e-15 4.008158537545711236e-15 6.476846277034728852e-15 4.291315887082253983e-12 1.368958585884043489e-08 3.377592789806851038e-06 8.503138630510227941e-05 2.960031965488484095e-04 1.980586278283597013e-04 3.627285211837971701e-05 2.645574136983519509e-06 1.135274267372032853e-07 4.250325091881279604e-09 2.030346168968577558e-10 1.742453403785759747e-11 3.539155080112266205e-12 2.037786606123859201e-12 3.539196713475689648e-12 1.742422872652582555e-11 2.030345613857065246e-10 4.250324925347825911e-09 1.135274266816921340e-07 2.645574136928008357e-06 3.627285211843522816e-05 1.980586278283111290e-04 2.960031965489543903e-04 8.503138630527119811e-05 3.377592789889435056e-06 1.368958607329915336e-08 4.291420609439992599e-12 6.751149763489280193e-15 4.178501384507241293e-15 2.332817694420534660e-15 -9.409236846110537483e-16 -3.822555906225508317e-15 -4.309519903259053285e-15 -4.475809158135487614e-15 -7.312092613362179988e-15 -1.284885968933731144e-14 -1.813426944632190805e-14 -2.152292180113116693e-14
-2.287174872441510498e-14 -2.113297668363832856e-14 -1.771937081235771324e-14 -1.324242356146464775e-14 -8.302924615404814611e-15 -4.629821357444916322e-15 -3.097078882346406447e-15 -1.890036352111503465e-15 8.911427147328721980e-16 3.935095006690486812e-15 5.002325524230429299e-15 6.667577554010142673e-15 3.243644332886568740e-12 1.316222956749999042e-08 4.121595235616884177e-06 1.311370844783460595e-04 5.735280415442144814e-04 4.783886227040096140e-04 1.080862427665918446e-04 9.591344926340727994e-06 4.919454948404400341e-07 2.152917821796052067e-08 1.169883023788287346e-09 1.105931179967711842e-10 2.385519559666704481e-11 1.401659344146821695e-11 2.385534825233293077e-11 1.105928126854394122e-10 1.169883079299438577e-09 2.152917827347167190e-08 4.919454951735069415e-07 9.591344926285216843e-06 1.080862427666473558e-04 4.783886227039697153e-04 5.735280415442753051e-04 1.311370844784989049e-04 4.121595235720860012e-06 1.316222982089817833e-08 3.243769529448627972e-12 6.930555280487592177e-15 5.158605007123941460e-15 3.990244306386833983e-15 9.359906538604217229e-16 -2.060356963039397420e-15 -3.143266942187721180e-15 -4.429417420392839094e-15 -8.080559235365589542e-15 -1.321591659269288972e-14 -1.785042409774048495e-14 -2.146031259844750099e-14
-2.184733238444673982e-14 -1.999630892556914846e-14 -1.662090181257096674e-14 -1.294150377391802468e-14 -8.626739298464987476e-15 -4.423976088332049529e-15 -1.818243888607424069e-15 4.077779915265072434e-17 2.821861916784998282e-15 5.479802692806198262e-15 5.875886850685962568e-15 6.671193740366379699e-15 2.309306068031091124e-12 1.190882203508473711e-08 4.729043760713570499e-06 1.899913844186995951e-04 1.042827611393990633e-03 1.083158038567583886e-03 3.016239271618481599e-04 3.253051285173613749e-05 1.992042095009936191e-06 1.017943216871652901e-07 6.286054787807415778e-09 6.540347013972436230e-10 1.497307694497962416e-10 8.976658305570595076e-11 1.497306167941303556e-10 6.540345071082143136e-10 6.286054995974232895e-09 1.017943218328820620e-07 1.992042095062655522e-06 3.253051285179858754e-05 3.016239271619591822e-04 1.083158038567549192e-03 1.042827611394005812e-03 1.899913844188323828e-04 4.729043760832036527e-06 1.190882231102010600e-08 2.309446116027248176e-12 6.905675503841421140e-15 6.014030596157956614e-15 5.531398813002166496e-15 2.866254320012595341e-15 -1.217883040808899379e-16 -1.875927596499381350e-15 -4.230899634857173032e-15 -8.419775763395837636e-15 -1.291546087226014021e-14 -1.674223934304561268e-14 -2.030901205619703594e-14
-1.954868322382929155e-14 -1.784986047169638781e-14 -1.485437242557965694e-14 -1.205735560401726229e-14 -8.475395511291156692e-15 -4.037992448099658061e-15 -5.460223485122427633e-16 1.974606805132028234e-15 4.682606772399872219e-15 6.877769651638029240e-15 6.632576815772757858e-15 6.477999295868426282e-15 1.548520729215621144e-12 1.013867627376994069e-08 5.101575699504336587e-06 2.585695789055699086e-04 1.779171735649851763e-03 2.298389066304907385e-03 7.881225345415521222e-04 1.032102344152643902e-04 7.537507217318661912e-06 4.492602922422095357e-07 3.149696760351705649e-08 3.603996712175927541e-09 8.752344404783229947e-10 5.353257281903722742e-10 8.752345237450498416e-10 3.603996566459155559e-09 3.149696773535604066e-08 4.492602924538457998e-07 7.537507217419275873e-06 1.032102344154864348e-04 7.881225345417186556e-04 2.298389066304876160e-03 1.779171735649832031e-03 2.585695789056828824e-04 5.101575699629541609e-06 1.013867655630517690e-08 1.548666791144010365e-12 6.668828593325540367e-15 6.748748616968250670e-15 6.929387327838283733e-15 4.723483319808032457e-15 1.814598797555151792e-15 -6.126141523644251331e-16 -3.865628803356794729e-15 -8.290159182297650418e-15 -1.202003386888309355e-14 -1.494817254132144893e-14 -1.813781580375655654e-14
-1.614496313406508444e-14 -1.485676601764101653e-14 -1.258971280713601160e-14 -1.071344089218765470e-14 -7.884074989800323751e-15 -3.487311597282971713e-15 6.229681718439180694e-16 3.746898214628147269e-15 6.359262851949449829e-15 8.102689659719646714e-15 7.279001488759074343e-15 6.107806939070749367e-15 9.779077441390914727e-13 8.121567249343575997e-09 5.174061400212584828e-06 3.305450041085135652e-04 2.847854575108941730e-03 4.569079143154648054e-03 1.927646060128337946e-03 3.062854708989898311e-04 2.664923104224448114e-05 1.850710351607252196e-06 1.471656277292343606e-07 1.850449764251305140e-08 4.764618623254168739e-09 2.972625499919612224e-09 4.764618671826426066e-09 1.850449731638503792e-08 1.471656277639288302e-07 1.850710351827019977e-06 2.664923104226529782e-05 3.062854708990453423e-04 1.927646060128671013e-03 4.569079143154634176e-03 2.847854575108886652e-03 3.305450041086079450e-04 5.174061400337711076e-06 8.121567525627267337e-09 9.780488606914200852e-13 6.244853848579763812e-15 7.367961107560282499e-15 8.152237028118333098e-15 6.391122598840995235e-15 3.580352870055678755e-15 5.517898109222701758e-16 -3.344681145991760603e-15 -7.727386801304319294e-15 -1.066097514517814295e-14 -1.264124632926673795e-14 -1.510820321484840052e-14
-1.192096340961579922e-14 -1.124119369480266021e-14 -9.990947354843020675e-15 -9.044244793453348599e-15 -6.936805024280246577e-15 -2.796474925525723099e-15 1.628544013310562173e-15 5.243113687535261926e-15 7.775256200804005402e-15 9.132817436161450594e-15 7.826382935195727677e-15 5.627418360161114329e-15 5.814814861968164386e-13 6.120934301756640042e-09 4.933196792203319942e-06 3.968896178964322497e-04 4.276279654088780552e-03 8.505716367968749192e-03 4.411120013802394269e-03 8.499913007315174074e-04 8.803239287907826949e-05 7.115931148354848190e-06 6.411849993448459628e-07 8.852714578067022444e-08 2.415578781445049117e-08 1.537011215524408669e-08 2.415578764791703748e-08 8.852714553087004390e-08 6.411849994281126897e-07 7.115931148354848190e-06 8.803239287896724719e-05 8.499913007316006741e-04 4.411120013802644069e-03 8.505716367968763070e-03 4.276279654088709428e-03 3.968896178965066260e-04 4.933196792322682130e-06 6.120934562940390010e-09 5.816071680324950993e-13 5.707872794448518076e-15 7.881809201454949340e-15 9.173123375573533860e-15 7.792684590586264275e-15 5.060705904717912901e-15 1.556408914217381726e-15 -2.687783789196141046e-15 -6.813420344520170742e-15 -8.980782929445810452e-15 -9.991647448365881169e-15 -1.144460292687998659e-14
-7.259165931882724549e-15 -7.296809212156223174e-15 -7.239944226540811689e-15 -7.203612004840482025e-15 -5.769013930003200727e-15 -2.022771849126621319e-15 2.422358070525826018e-15 6.376585208502069714e-15 8.864962878349681551e-15 9.924580430349352533e-15 8.256647805072803352e-15 5.114008982361618249e-15 3.254190468344671865e-13 4.339984131169136801e-09 4.421487732057243235e-06 4.475823112738805030e-04 6.023281150813389676e-03 1.481958804803997637e-02 9.436344001138491366e-03 2.205063183720157305e-03 2.716794688277512915e-04 2.553656867756992632e-05 2.604903830610849624e-06 3.946192806691950494e-07 1.140519464426503760e-07 7.399936380325655705e-08 1.140519464148948003e-07 3.946192805581727470e-07 2.604903830638605200e-06 2.553656867770870420e-05 2.716794688279178249e-04 2.205063183720490372e-03 9.436344001138824433e-03 1.481958804804002494e-02 6.023281150813305541e-03 4.475823112739299968e-04 4.421487732164958720e-06 4.339984371434448607e-09 3.255223945069422337e-13 5.143054555155650727e-15 8.273767117507009489e-15 9.945087337133611319e-15 8.864350274231409382e-15 6.173675923211230002e-15 2.349808210212348875e-15 -1.949013316537403412e-15 -5.679934654016711634e-15 -7.137457440690761603e-15 -7.188160322619651244e-15 -7.443822662102690449e-15
